date,sales
2013-04-16,50665.0
2013-04-17,48816.0
2013-04-18,41733.0
2013-04-19,51501.0
2013-04-20,76492.0
2013-04-21,77845.0
2013-04-22,47858.0
2013-04-23,43351.0
2013-04-24,47338.0
2013-04-25,42482.0
2013-04-26,51952.0
2013-04-27,78796.0
2013-04-28,83114.0
2013-04-29,48706.0
2013-04-30,46729.0
2013-05-01,75080.0
2013-05-02,51235.0
2013-05-03,56825.0
2013-05-04,82517.0
2013-05-05,91697.0
2013-05-06,53947.0
2013-05-07,45921.0
2013-05-08,48987.0
2013-05-09,44287.0
2013-05-10,51200.0
2013-05-11,86983.0
2013-05-12,69816.0
2013-05-13,58821.0
2013-05-14,48364.0
2013-05-15,49711.0
2013-05-16,46763.0
2013-05-17,54176.0
2013-05-18,83246.0
2013-05-19,89043.0
2013-05-20,51120.0
2013-05-21,42483.0
2013-05-22,47331.0
2013-05-23,47751.0
2013-05-24,64927.0
2013-05-25,69931.0
2013-05-26,72833.0
2013-05-27,50146.0
2013-05-28,44066.0
2013-05-29,47215.0
2013-05-30,48103.0
2013-05-31,49598.0
2013-06-01,86125.0
2013-06-02,99473.0
2013-06-03,60558.0
2013-06-04,52366.0
2013-06-05,50992.0
2013-06-06,44398.0
2013-06-07,56405.0
2013-06-08,74530.0
2013-06-09,86963.0
2013-06-10,54805.0
2013-06-11,42173.0
2013-06-12,49476.0
2013-06-13,46522.0
2013-06-14,50898.0
2013-06-15,84062.0
2013-06-16,75603.0
2013-06-17,59394.0
2013-06-18,48662.0
2013-06-19,48518.0
2013-06-20,44751.0
2013-06-21,50770.0
2013-06-22,77716.0
2013-06-23,86616.0
2013-06-24,51104.0
2013-06-25,46937.0
2013-06-26,44572.0
2013-06-27,41123.0
2013-06-28,50383.0
2013-06-29,81171.0
2013-06-30,82040.0
2013-07-01,59242.0
2013-07-02,51657.0
2013-07-03,48573.0
2013-07-04,45862.0
2013-07-05,50122.0
2013-07-06,73381.0
2013-07-07,74622.0
2013-07-08,49749.0
2013-07-09,44552.0
2013-07-10,43514.0
2013-07-11,41232.0
2013-07-12,45887.0
2013-07-13,70748.0
2013-07-14,69213.0
2013-07-15,49598.0
2013-07-16,46321.0
2013-07-17,45976.0
2013-07-18,42989.0
2013-07-19,48246.0
2013-07-20,71138.0
2013-07-21,69215.0
2013-07-22,48706.0
2013-07-23,44403.0
2013-07-24,44631.0
2013-07-25,45525.0
2013-07-26,52763.0
2013-07-27,71689.0
2013-07-28,70958.0
2013-07-29,48547.0
2013-07-30,45568.0
2013-07-31,49838.0
2013-08-01,58832.0
2013-08-02,58105.0
2013-08-03,76600.0
2013-08-04,78674.0
2013-08-05,55964.0
2013-08-06,48861.0
2013-08-07,51750.0
2013-08-08,45223.0
2013-08-09,56994.0
2013-08-10,72429.0
2013-08-11,71491.0
2013-08-12,51037.0
2013-08-13,48492.0
2013-08-14,47806.0
2013-08-15,45997.0
2013-08-16,59161.0
2013-08-17,73632.0
2013-08-18,75026.0
2013-08-19,54829.0
2013-08-20,50801.0
2013-08-21,49485.0
2013-08-22,50756.0
2013-08-23,51997.0
2013-08-24,67660.0
2013-08-25,71594.0
2013-08-26,51180.0
2013-08-27,48908.0
2013-08-28,48631.0
2013-08-29,45340.0
2013-08-30,58691.0
2013-08-31,84981.0
2013-09-01,103265.0
2013-09-02,69338.0
2013-09-03,58184.0
2013-09-04,56818.0
2013-09-05,49568.0
2013-09-06,52021.0
2013-09-07,85849.0
2013-09-08,93549.0
2013-09-09,57483.0
2013-09-10,46900.0
2013-09-11,50787.0
2013-09-12,45213.0
2013-09-13,53085.0
2013-09-14,82022.0
2013-09-15,92721.0
2013-09-16,58940.0
2013-09-17,51380.0
2013-09-18,49395.0
2013-09-19,43939.0
2013-09-20,53457.0
2013-09-21,85674.0
2013-09-22,92535.0
2013-09-23,58727.0
2013-09-24,47315.0
2013-09-25,52627.0
2013-09-26,45533.0
2013-09-27,53837.0
2013-09-28,81683.0
2013-09-29,86186.0
2013-09-30,50122.0
2013-10-01,60321.0
2013-10-02,59689.0
2013-10-03,52196.0
2013-10-04,58243.0
2013-10-05,87728.0
2013-10-06,91453.0
2013-10-07,58456.0
2013-10-08,51219.0
2013-10-09,50572.0
2013-10-10,50737.0
2013-10-11,69524.0
2013-10-12,70580.0
2013-10-13,81370.0
2013-10-14,52081.0
2013-10-15,44504.0
2013-10-16,49900.0
2013-10-17,44072.0
2013-10-18,51057.0
2013-10-19,80806.0
2013-10-20,90794.0
2013-10-21,53253.0
2013-10-22,42987.0
2013-10-23,48435.0
2013-10-24,43362.0
2013-10-25,51872.0
2013-10-26,76303.0
2013-10-27,88675.0
2013-10-28,54626.0
2013-10-29,48415.0
2013-10-30,47144.0
2013-10-31,44981.0
2013-11-01,60038.0
2013-11-02,85721.0
2013-11-03,97066.0
2013-11-04,61172.0
2013-11-05,53889.0
2013-11-06,55177.0
2013-11-07,48297.0
2013-11-08,55735.0
2013-11-09,83121.0
2013-11-10,96165.0
2013-11-11,56988.0
2013-11-12,51700.0
2013-11-13,49737.0
2013-11-14,43748.0
2013-11-15,57886.0
2013-11-16,86253.0
2013-11-17,95914.0
2013-11-18,56867.0
2013-11-19,48933.0
2013-11-20,50178.0
2013-11-21,46136.0
2013-11-22,52719.0
2013-11-23,78307.0
2013-11-24,88883.0
2013-11-25,54032.0
2013-11-26,45566.0
2013-11-27,49371.0
2013-11-28,48532.0
2013-11-29,53854.0
2013-11-30,83454.0
2013-12-01,110068.0
2013-12-02,69163.0
2013-12-03,57259.0
2013-12-04,55770.0
2013-12-05,54490.0
2013-12-06,67538.0
2013-12-07,81986.0
2013-12-08,88714.0
2013-12-09,57522.0
2013-12-10,54913.0
2013-12-11,59185.0
2013-12-12,53054.0
2013-12-13,64038.0
2013-12-14,86129.0
2013-12-15,100122.0
2013-12-16,67450.0
2013-12-17,61175.0
2013-12-18,63989.0
2013-12-19,62692.0
2013-12-20,70487.0
2013-12-21,91862.0
2013-12-22,89825.0
2013-12-23,87598.0
2013-12-24,85329.0
2013-12-26,73168.0
2013-12-27,77409.0
2013-12-28,88614.0
2013-12-29,78396.0
2013-12-30,96102.0
2013-12-31,92017.0
2014-01-01,2175.0
2014-01-02,172933.0
2014-01-03,146684.0
2014-01-04,213643.0
2014-01-05,222012.0
2014-01-06,134433.0
2014-01-07,116379.0
2014-01-08,126533.0
2014-01-09,104418.0
2014-01-10,109869.0
2014-01-11,176562.0
2014-01-12,200931.0
2014-01-13,124033.0
2014-01-14,107893.0
2014-01-15,115098.0
2014-01-16,107782.0
2014-01-17,116932.0
2014-01-18,178318.0
2014-01-19,205070.0
2014-01-20,124204.0
2014-01-21,119075.0
2014-01-22,113548.0
2014-01-23,98744.0
2014-01-24,114525.0
2014-01-25,167344.0
2014-01-26,191848.0
2014-01-27,118252.0
2014-01-28,101178.0
2014-01-29,100613.0
2014-01-30,95195.0
2014-01-31,119574.0
2014-02-01,100164.0
2014-02-02,96461.0
2014-02-03,67515.0
2014-02-04,56493.0
2014-02-05,55108.0
2014-02-06,55583.0
2014-02-07,62398.0
2014-02-08,87731.0
2014-02-09,85094.0
2014-02-10,60158.0
2014-02-11,54697.0
2014-02-12,62369.0
2014-02-13,55169.0
2014-02-14,61813.0
2014-02-15,96266.0
2014-02-16,104233.0
2014-02-17,67389.0
2014-02-18,57416.0
2014-02-19,57453.0
2014-02-20,50574.0
2014-02-21,57279.0
2014-02-22,92987.0
2014-02-23,83233.0
2014-02-24,60921.0
2014-02-25,50556.0
2014-02-26,55459.0
2014-02-27,50568.0
2014-02-28,71666.0
2014-03-01,203637.0
2014-03-02,146383.0
2014-03-03,135327.0
2014-03-04,168606.0
2014-03-05,149664.0
2014-03-06,128954.0
2014-03-07,125245.0
2014-03-08,167501.0
2014-03-09,207153.0
2014-03-10,125074.0
2014-03-11,113425.0
2014-03-12,113369.0
2014-03-13,100040.0
2014-03-14,111076.0
2014-03-15,162692.0
2014-03-16,216993.0
2014-03-17,131748.0
2014-03-18,113236.0
2014-03-19,116925.0
2014-03-20,104708.0
2014-03-21,116080.0
2014-03-22,173506.0
2014-03-23,196142.0
2014-03-24,123713.0
2014-03-25,111921.0
2014-03-26,113414.0
2014-03-27,102039.0
2014-03-28,117243.0
2014-03-29,187439.0
2014-03-30,204049.0
2014-03-31,142892.0
2014-04-01,69603.0
2014-04-02,67563.0
2014-04-03,57799.0
2014-04-04,69815.0
2014-04-05,105006.0
2014-04-06,108684.0
2014-04-07,66624.0
2014-04-08,58574.0
2014-04-09,59827.0
2014-04-10,54230.0
2014-04-11,66332.0
2014-04-12,98408.0
2014-04-13,96119.0
2014-04-14,59960.0
2014-04-15,56390.0
2014-04-16,64095.0
2014-04-17,68721.0
2014-04-18,75392.0
2014-04-19,86805.0
2014-04-20,88483.0
2014-04-21,63609.0
2014-04-22,58112.0
2014-04-23,58359.0
2014-04-24,50937.0
2014-04-25,61537.0
2014-04-26,85177.0
2014-04-27,95416.0
2014-04-28,57356.0
2014-04-29,50202.0
2014-04-30,53990.0
2014-05-01,78962.0
2014-05-02,64284.0
2014-05-03,94864.0
2014-05-04,101287.0
2014-05-05,64649.0
2014-05-06,57870.0
2014-05-07,57705.0
2014-05-08,49244.0
2014-05-09,59525.0
2014-05-10,95159.0
2014-05-11,80059.0
2014-05-12,62713.0
2014-05-13,56771.0
2014-05-14,52073.0
2014-05-15,49135.0
2014-05-16,58701.0
2014-05-17,88017.0
2014-05-18,104696.0
2014-05-19,59787.0
2014-05-20,50085.0
2014-05-21,54151.0
2014-05-22,48061.0
2014-05-23,55783.0
2014-05-24,88017.0
2014-05-25,94557.0
2014-05-26,57519.0
2014-05-27,48270.0
2014-05-28,50834.0
2014-05-29,48281.0
2014-05-30,59178.0
2014-05-31,91541.0
2014-06-01,114657.0
2014-06-02,72708.0
2014-06-03,62687.0
2014-06-04,62208.0
2014-06-05,53502.0
2014-06-06,58061.0
2014-06-07,90754.0
2014-06-08,104307.0
2014-06-09,63668.0
2014-06-10,54163.0
2014-06-11,55837.0
2014-06-12,51503.0
2014-06-13,63452.0
2014-06-14,104430.0
2014-06-15,76030.0
2014-06-16,70432.0
2014-06-17,59488.0
2014-06-18,59042.0
2014-06-19,55222.0
2014-06-20,61230.0
2014-06-21,92464.0
2014-06-22,99990.0
2014-06-23,60970.0
2014-06-24,50137.0
2014-06-25,53829.0
2014-06-26,49449.0
2014-06-27,59170.0
2014-06-28,84659.0
2014-06-29,92730.0
2014-06-30,64099.0
2014-07-01,151981.0
2014-07-02,147934.0
2014-07-03,123586.0
2014-07-04,125861.0
2014-07-05,178341.0
2014-07-06,206575.0
2014-07-07,132624.0
2014-07-08,113402.0
2014-07-09,114770.0
2014-07-10,104974.0
2014-07-11,113287.0
2014-07-12,169948.0
2014-07-13,169215.0
2014-07-14,129145.0
2014-07-15,117142.0
2014-07-16,127336.0
2014-07-17,106428.0
2014-07-18,117099.0
2014-07-19,165636.0
2014-07-20,182377.0
2014-07-21,131027.0
2014-07-22,114090.0
2014-07-23,115441.0
2014-07-24,104302.0
2014-07-25,122394.0
2014-07-26,153221.0
2014-07-27,172959.0
2014-07-28,126824.0
2014-07-29,109457.0
2014-07-30,117522.0
2014-07-31,110919.0
2014-08-01,80389.0
2014-08-02,94091.0
2014-08-03,91730.0
2014-08-04,66305.0
2014-08-05,57555.0
2014-08-06,55308.0
2014-08-07,54736.0
2014-08-08,62264.0
2014-08-09,82135.0
2014-08-10,78411.0
2014-08-11,57659.0
2014-08-12,49912.0
2014-08-13,54471.0
2014-08-14,51834.0
2014-08-15,61863.0
2014-08-16,88876.0
2014-08-17,90666.0
2014-08-18,62962.0
2014-08-19,54542.0
2014-08-20,56769.0
2014-08-21,54182.0
2014-08-22,61667.0
2014-08-23,82568.0
2014-08-24,82944.0
2014-08-25,57848.0
2014-08-26,50198.0
2014-08-27,53315.0
2014-08-28,48711.0
2014-08-29,64932.0
2014-08-30,94349.0
2014-08-31,106037.0
2014-09-01,172757.0
2014-09-02,148319.0
2014-09-03,146359.0
2014-09-04,112193.0
2014-09-05,125860.0
2014-09-06,194662.0
2014-09-07,231114.0
2014-09-08,138852.0
2014-09-09,117135.0
2014-09-10,119029.0
2014-09-11,98811.0
2014-09-12,121194.0
2014-09-13,179462.0
2014-09-14,208883.0
2014-09-15,134086.0
2014-09-16,124439.0
2014-09-17,121247.0
2014-09-18,98139.0
2014-09-19,119192.0
2014-09-20,180765.0
2014-09-21,210065.0
2014-09-22,125423.0
2014-09-23,116327.0
2014-09-24,119590.0
2014-09-25,99385.0
2014-09-26,108601.0
2014-09-27,177267.0
2014-09-28,205114.0
2014-09-29,126282.0
2014-09-30,124348.0
2014-10-01,153024.0
2014-10-02,129010.0
2014-10-03,142634.0
2014-10-04,207598.0
2014-10-05,227487.0
2014-10-06,137697.0
2014-10-07,121874.0
2014-10-08,116832.0
2014-10-09,108366.0
2014-10-10,149328.0
2014-10-11,165890.0
2014-10-12,196396.0
2014-10-13,131991.0
2014-10-14,114501.0
2014-10-15,121743.0
2014-10-16,112064.0
2014-10-17,119249.0
2014-10-18,186827.0
2014-10-19,221605.0
2014-10-20,137521.0
2014-10-21,115066.0
2014-10-22,113787.0
2014-10-23,102591.0
2014-10-24,109771.0
2014-10-25,169056.0
2014-10-26,209689.0
2014-10-27,123684.0
2014-10-28,105748.0
2014-10-29,108417.0
2014-10-30,95290.0
2014-10-31,115550.0
2014-11-01,190507.0
2014-11-02,157736.0
2014-11-03,218609.0
2014-11-04,147464.0
2014-11-05,140770.0
2014-11-06,120157.0
2014-11-07,125594.0
2014-11-08,185119.0
2014-11-09,222291.0
2014-11-10,128126.0
2014-11-11,114749.0
2014-11-12,117279.0
2014-11-13,95826.0
2014-11-14,116254.0
2014-11-15,178048.0
2014-11-16,227067.0
2014-11-17,135478.0
2014-11-18,116131.0
2014-11-19,112524.0
2014-11-20,106837.0
2014-11-21,119104.0
2014-11-22,171219.0
2014-11-23,210661.0
2014-11-24,130434.0
2014-11-25,111090.0
2014-11-26,110373.0
2014-11-27,98746.0
2014-11-28,117069.0
2014-11-29,188334.0
2014-11-30,235518.0
2014-12-01,173576.0
2014-12-02,150309.0
2014-12-03,139015.0
2014-12-04,117265.0
2014-12-05,133763.0
2014-12-06,181876.0
2014-12-07,228774.0
2014-12-08,156317.0
2014-12-09,130833.0
2014-12-10,128255.0
2014-12-11,116490.0
2014-12-12,124825.0
2014-12-13,182818.0
2014-12-14,225581.0
2014-12-15,163435.0
2014-12-16,153062.0
2014-12-17,141511.0
2014-12-18,130685.0
2014-12-19,141834.0
2014-12-20,177888.0
2014-12-21,205947.0
2014-12-22,172501.0
2014-12-23,176570.0
2014-12-24,170693.0
2014-12-26,190032.0
2014-12-27,159451.0
2014-12-28,156768.0
2014-12-29,160240.0
2014-12-30,187782.0
2014-12-31,174464.0
2015-01-01,3528.0
2015-01-02,111353.0
2015-01-03,110296.0
2015-01-04,122463.0
2015-01-05,88624.0
2015-01-06,73243.0
2015-01-07,73468.0
2015-01-08,66253.0
2015-01-09,69734.0
2015-01-10,98179.0
2015-01-11,123002.0
2015-01-12,72239.0
2015-01-13,63328.0
2015-01-14,66153.0
2015-01-15,60565.0
2015-01-16,70884.0
2015-01-17,105951.0
2015-01-18,112461.0
2015-01-19,70342.0
2015-01-20,58100.0
2015-01-21,61233.0
2015-01-22,54953.0
2015-01-23,63469.0
2015-01-24,96166.0
2015-01-25,105923.0
2015-01-26,60931.0
2015-01-27,52079.0
2015-01-28,58011.0
2015-01-29,50044.0
2015-01-30,68934.0
2015-01-31,105212.0
2015-02-01,123239.0
2015-02-02,74256.0
2015-02-03,71036.0
2015-02-04,64450.0
2015-02-05,62577.0
2015-02-06,72859.0
2015-02-07,97983.0
2015-02-08,94395.0
2015-02-09,64997.0
2015-02-10,60081.0
2015-02-11,60369.0
2015-02-12,63431.0
2015-02-13,86290.0
2015-02-14,103490.0
2015-02-15,74875.0
2015-02-16,75002.0
2015-02-17,81193.0
2015-02-18,76071.0
2015-02-19,61469.0
2015-02-20,77607.0
2015-02-21,97337.0
2015-02-22,119559.0
2015-02-23,67447.0
2015-02-24,63167.0
2015-02-25,60108.0
2015-02-26,52844.0
2015-02-27,67085.0
2015-02-28,96695.0
2015-03-01,120531.0
2015-03-02,75597.0
2015-03-03,68631.0
2015-03-04,67758.0
2015-03-05,64200.0
2015-03-06,72164.0
2015-03-07,105999.0
2015-03-08,109904.0
2015-03-09,72537.0
2015-03-10,69134.0
2015-03-11,65135.0
2015-03-12,58096.0
2015-03-13,69359.0
2015-03-14,100108.0
2015-03-15,103675.0
2015-03-16,67787.0
2015-03-17,56083.0
2015-03-18,51117.0
2015-03-19,51270.0
2015-03-20,65964.0
2015-03-21,99110.0
2015-03-22,100532.0
2015-03-23,67213.0
2015-03-24,56124.0
2015-03-25,56342.0
2015-03-26,53874.0
2015-03-27,69563.0
2015-03-28,91796.0
2015-03-29,92581.0
2015-03-30,59422.0
2015-03-31,58428.0
2015-04-01,72437.0
2015-04-02,75373.0
2015-04-03,79073.0
2015-04-04,100278.0
2015-04-05,97667.0
2015-04-06,74249.0
2015-04-07,69443.0
2015-04-08,66312.0
2015-04-09,59861.0
2015-04-10,72353.0
2015-04-11,101645.0
2015-04-12,107316.0
2015-04-13,69918.0
2015-04-14,56924.0
2015-04-15,62284.0
2015-04-16,58135.0
2015-04-17,69325.0
2015-04-18,104019.0
2015-04-19,111810.0
2015-04-20,70266.0
2015-04-21,61786.0
2015-04-22,65191.0
2015-04-23,60910.0
2015-04-24,73523.0
2015-04-25,102105.0
2015-04-26,104082.0
2015-04-27,66069.0
2015-04-28,57552.0
2015-04-29,66330.0
2015-04-30,70911.0
2015-05-01,108439.0
2015-05-02,115923.0
2015-05-03,118220.0
2015-05-04,82034.0
2015-05-05,73822.0
2015-05-06,72650.0
2015-05-07,70516.0
2015-05-08,76100.0
2015-05-09,120977.0
2015-05-10,103419.0
2015-05-11,100265.0
2015-05-12,86067.0
2015-05-13,87980.0
2015-05-14,76833.0
2015-05-15,88813.0
2015-05-16,138256.0
2015-05-17,160410.0
2015-05-18,91905.0
2015-05-19,84465.0
2015-05-20,85446.0
2015-05-21,81561.0
2015-05-22,86392.0
2015-05-23,128075.0
2015-05-24,147438.0
2015-05-25,142885.0
2015-05-26,119315.0
2015-05-27,130646.0
2015-05-28,110606.0
2015-05-29,142542.0
2015-05-30,222684.0
2015-05-31,279416.0
2015-06-01,177796.0
2015-06-02,158218.0
2015-06-03,148618.0
2015-06-04,129861.0
2015-06-05,139106.0
2015-06-06,203812.0
2015-06-07,256266.0
2015-06-08,153741.0
2015-06-09,133264.0
2015-06-10,131189.0
2015-06-11,108538.0
2015-06-12,130983.0
2015-06-13,193557.0
2015-06-14,231832.0
2015-06-15,147746.0
2015-06-16,144085.0
2015-06-17,137699.0
2015-06-18,117815.0
2015-06-19,149341.0
2015-06-20,213946.0
2015-06-21,189656.0
2015-06-22,155611.0
2015-06-23,134868.0
2015-06-24,129511.0
2015-06-25,112540.0
2015-06-26,129554.0
2015-06-27,189444.0
2015-06-28,233445.0
2015-06-29,143810.0
2015-06-30,141374.0
2015-07-01,178850.0
2015-07-02,150691.0
2015-07-03,167561.0
2015-07-04,231442.0
2015-07-05,222054.0
2015-07-06,163773.0
2015-07-07,133971.0
2015-07-08,148297.0
2015-07-09,126515.0
2015-07-10,134557.0
2015-07-11,175384.0
2015-07-12,205222.0
2015-07-13,138442.0
2015-07-14,128372.0
2015-07-15,132498.0
2015-07-16,123396.0
2015-07-17,135501.0
2015-07-18,180644.0
2015-07-19,198112.0
2015-07-20,143393.0
2015-07-21,124720.0
2015-07-22,123891.0
2015-07-23,110462.0
2015-07-24,130521.0
2015-07-25,179044.0
2015-07-26,198840.0
2015-07-27,135793.0
2015-07-28,121059.0
2015-07-29,124694.0
2015-07-30,111569.0
2015-07-31,139862.0
2015-08-01,223619.0
2015-08-02,226146.0
2015-08-03,164279.0
2015-08-04,146430.0
2015-08-05,145053.0
2015-08-06,122278.0
2015-08-07,141550.0
2015-08-08,174314.0
2015-08-09,147786.0
2015-08-10,169813.0
2015-08-11,135807.0
2015-08-12,135600.0
2015-08-13,115113.0
2015-08-14,171899.0
2015-08-15,217135.0
2015-08-16,208213.0
2015-08-17,149741.0
2015-08-18,132609.0
2015-08-19,131368.0
2015-08-20,120312.0
2015-08-21,138317.0
2015-08-22,177761.0
2015-08-23,195491.0
2015-08-24,144581.0
2015-08-25,130586.0
2015-08-26,130276.0
2015-08-27,115548.0
2015-08-28,138499.0
2015-08-29,196492.0
2015-08-30,223201.0
2015-08-31,165371.0
2015-09-01,201878.0
2015-09-02,187208.0
2015-09-03,160764.0
2015-09-04,168572.0
2015-09-05,254856.0
2015-09-06,288474.0
2015-09-07,184317.0
2015-09-08,155460.0
2015-09-09,154908.0
2015-09-10,132801.0
2015-09-11,152567.0
2015-09-12,228446.0
2015-09-13,264504.0
2015-09-14,167985.0
2015-09-15,157006.0
2015-09-16,164646.0
2015-09-17,138240.0
2015-09-18,149665.0
2015-09-19,226917.0
2015-09-20,269952.0
2015-09-21,171329.0
2015-09-22,147748.0
2015-09-23,151735.0
2015-09-24,130493.0
2015-09-25,151268.0
2015-09-26,220853.0
2015-09-27,263863.0
2015-09-28,158953.0
2015-09-29,139997.0
2015-09-30,151850.0
2015-10-01,170270.0
2015-10-02,179072.0
2015-10-03,266772.0
2015-10-04,293128.0
2015-10-05,180680.0
2015-10-06,153568.0
2015-10-07,152723.0
2015-10-08,135449.0
2015-10-09,198341.0
2015-10-10,202425.0
2015-10-11,239775.0
2015-10-12,171553.0
2015-10-13,126001.0
2015-10-14,142303.0
2015-10-15,120661.0
2015-10-16,145065.0
2015-10-17,217293.0
2015-10-18,255640.0
2015-10-19,154403.0
2015-10-20,138062.0
2015-10-21,135597.0
2015-10-22,114266.0
2015-10-23,136944.0
2015-10-24,196368.0
2015-10-25,247406.0
2015-10-26,146756.0
2015-10-27,119431.0
2015-10-28,120395.0
2015-10-29,110449.0
2015-10-30,136186.0
2015-10-31,200340.0
2015-11-01,178923.0
2015-11-02,166253.0
2015-11-03,233975.0
2015-11-04,175193.0
2015-11-05,136033.0
2015-11-06,139532.0
2015-11-07,200149.0
2015-11-08,248989.0
2015-11-09,147662.0
2015-11-10,133410.0
2015-11-11,135161.0
2015-11-12,108605.0
2015-11-13,134346.0
2015-11-14,198512.0
2015-11-15,253378.0
2015-11-16,158543.0
2015-11-17,128542.0
2015-11-18,138055.0
2015-11-19,120479.0
2015-11-20,140459.0
2015-11-21,196489.0
2015-11-22,241280.0
2015-11-23,148176.0
2015-11-24,127901.0
2015-11-25,131036.0
2015-11-26,114515.0
2015-11-27,138362.0
2015-11-28,194999.0
2015-11-29,259468.0
2015-11-30,166074.0
2015-12-01,175428.0
2015-12-02,168466.0
2015-12-03,142518.0
2015-12-04,150676.0
2015-12-05,212881.0
2015-12-06,265552.0
2015-12-07,174770.0
2015-12-08,144221.0
2015-12-09,147989.0
2015-12-10,130101.0
2015-12-11,144439.0
2015-12-12,202436.0
2015-12-13,245033.0
2015-12-14,160756.0
2015-12-15,146725.0
2015-12-16,155905.0
2015-12-17,147661.0
2015-12-18,156419.0
2015-12-19,216978.0
2015-12-20,239069.0
2015-12-21,188430.0
2015-12-22,189733.0
2015-12-23,199461.0
2015-12-24,191789.0
2015-12-26,214286.0
2015-12-27,193941.0
2015-12-28,169404.0
2015-12-29,182087.0
2015-12-30,210801.0
2015-12-31,209006.0
2016-01-01,5104.0
2016-01-02,250510.0
2016-01-03,299177.0
2016-01-04,217525.0
2016-01-05,187069.0
2016-01-06,170360.0
2016-01-07,143636.0
2016-01-08,152225.0
2016-01-09,227854.0
2016-01-10,263121.0
2016-01-11,157869.0
2016-01-12,136315.0
2016-01-13,132266.0
2016-01-14,120609.0
2016-01-15,141955.0
2016-01-16,220308.0
2016-01-17,251345.0
2016-01-18,158492.0
2016-01-19,136240.0
2016-01-20,143371.0
2016-01-21,115821.0
2016-01-22,135214.0
2016-01-23,204449.0
2016-01-24,231483.0
2016-01-25,141976.0
2016-01-26,128256.0
2016-01-27,129324.0
2016-01-28,113870.0
2016-01-29,137022.0
2016-01-30,209541.0
2016-01-31,245481.0
2016-02-01,182638.0
2016-02-02,154284.0
2016-02-03,149974.0
2016-02-04,134005.0
2016-02-05,167256.0
2016-02-06,207438.0
2016-02-07,152830.0
2016-02-08,133559.0
2016-02-09,157846.0
2016-02-10,154782.0
2016-02-11,132974.0
2016-02-12,144742.0
2016-02-13,190061.0
2016-02-14,219933.0
2016-02-15,166667.0
2016-02-16,150444.0
2016-02-17,142628.0
2016-02-18,124212.0
2016-02-19,146081.0
2016-02-20,203285.0
2016-02-21,234842.0
2016-02-22,153189.0
2016-02-23,134845.0
2016-02-24,137272.0
2016-02-25,120695.0
2016-02-26,137555.0
2016-02-27,208705.0
2016-02-28,229672.0
2016-02-29,158195.0
2016-03-01,179419.0
2016-03-02,170183.0
2016-03-03,135577.0
2016-03-04,152201.0
2016-03-05,227024.0
2016-03-06,245308.0
2016-03-07,155266.0
2016-03-08,132163.0
2016-03-09,137198.0
2016-03-10,119723.0
2016-03-11,141062.0
2016-03-12,201038.0
2016-03-13,223273.0
