date,sales
2013-11-17,46613.0
2013-11-18,30119.0
2013-11-19,26344.0
2013-11-20,28217.0
2013-11-21,22399.0
2013-11-22,25218.0
2013-11-23,36643.0
2013-11-24,44690.0
2013-11-25,29317.0
2013-11-26,24938.0
2013-11-27,26427.0
2013-11-28,22792.0
2013-11-29,25412.0
2013-11-30,42521.0
2013-12-01,58742.0
2013-12-02,38629.0
2013-12-03,32987.0
2013-12-04,33543.0
2013-12-05,27472.0
2013-12-06,32402.0
2013-12-07,41830.0
2013-12-08,50260.0
2013-12-09,33735.0
2013-12-10,32449.0
2013-12-11,31429.0
2013-12-12,26597.0
2013-12-13,30139.0
2013-12-14,40532.0
2013-12-15,50931.0
2013-12-16,37389.0
2013-12-17,33835.0
2013-12-18,37229.0
2013-12-19,32114.0
2013-12-20,33594.0
2013-12-21,44632.0
2013-12-22,49225.0
2013-12-23,54114.0
2013-12-24,45634.0
2013-12-26,33077.0
2013-12-27,34715.0
2013-12-28,38589.0
2013-12-29,37204.0
2013-12-30,48836.0
2013-12-31,39736.0
2014-01-01,596.0
2014-01-02,45832.0
2014-01-03,38583.0
2014-01-04,54501.0
2014-01-05,57967.0
2014-01-06,36580.0
2014-01-07,32352.0
2014-01-08,35279.0
2014-01-09,29030.0
2014-01-10,32051.0
2014-01-11,48338.0
2014-01-12,53580.0
2014-01-13,34442.0
2014-01-14,29906.0
2014-01-15,32503.0
2014-01-16,30489.0
2014-01-17,32949.0
2014-01-18,48020.0
2014-01-19,54504.0
2014-01-20,35279.0
2014-01-21,31695.0
2014-01-22,32183.0
2014-01-23,27847.0
2014-01-24,31509.0
2014-01-25,44438.0
2014-01-26,52824.0
2014-01-27,34321.0
2014-01-28,29319.0
2014-01-29,29750.0
2014-01-30,27664.0
2014-01-31,33552.0
2014-02-01,50390.0
2014-02-02,52075.0
2014-02-03,37713.0
2014-02-04,32431.0
2014-02-05,33708.0
2014-02-06,29346.0
2014-02-07,32076.0
2014-02-08,43271.0
2014-02-09,46170.0
2014-02-10,35195.0
2014-02-11,31076.0
2014-02-12,34936.0
2014-02-13,29217.0
2014-02-14,29271.0
2014-02-15,44981.0
2014-02-16,52473.0
2014-02-17,34978.0
2014-02-18,30955.0
2014-02-19,31266.0
2014-02-20,26032.0
2014-02-21,31091.0
2014-02-22,45663.0
2014-02-23,42732.0
2014-02-24,34343.0
2014-02-25,28220.0
2014-02-26,29611.0
2014-02-27,26120.0
2014-02-28,32179.0
2014-03-01,50081.0
2014-03-02,36709.0
2014-03-03,34242.0
2014-03-04,44408.0
2014-03-05,40567.0
2014-03-06,34350.0
2014-03-07,33521.0
2014-03-08,43183.0
2014-03-09,54051.0
2014-03-10,34928.0
2014-03-11,30832.0
2014-03-12,32460.0
2014-03-13,28231.0
2014-03-14,30965.0
2014-03-15,43351.0
2014-03-16,57270.0
2014-03-17,36307.0
2014-03-18,30878.0
2014-03-19,33024.0
2014-03-20,29459.0
2014-03-21,32909.0
2014-03-22,45663.0
2014-03-23,51391.0
2014-03-24,34901.0
2014-03-25,31196.0
2014-03-26,32432.0
2014-03-27,27395.0
2014-03-28,32367.0
2014-03-29,48826.0
2014-03-30,54059.0
2014-03-31,37873.0
2014-04-01,39178.0
2014-04-02,38586.0
2014-04-03,30667.0
2014-04-04,33564.0
2014-04-05,48635.0
2014-04-06,53307.0
2014-04-07,36287.0
2014-04-08,32558.0
2014-04-09,33481.0
2014-04-10,27890.0
2014-04-11,31498.0
2014-04-12,44085.0
2014-04-13,47951.0
2014-04-14,33818.0
2014-04-15,33002.0
2014-04-16,39421.0
2014-04-17,38203.0
2014-04-18,35953.0
2014-04-19,40453.0
2014-04-20,45469.0
2014-04-21,34660.0
2014-04-22,30825.0
2014-04-23,32422.0
2014-04-24,26785.0
2014-04-25,28923.0
2014-04-26,41432.0
2014-04-27,49610.0
2014-04-28,30955.0
2014-04-29,28586.0
2014-04-30,30515.0
2014-05-01,40563.0
2014-05-02,34020.0
2014-05-03,46655.0
2014-05-04,53094.0
2014-05-05,34429.0
2014-05-06,31526.0
2014-05-07,32927.0
2014-05-08,26966.0
2014-05-09,31263.0
2014-05-10,49625.0
2014-05-11,40159.0
2014-05-12,34160.0
2014-05-13,29879.0
2014-05-14,30755.0
2014-05-15,25877.0
2014-05-16,30760.0
2014-05-17,43200.0
2014-05-18,54582.0
2014-05-19,33770.0
2014-05-20,29818.0
2014-05-21,30884.0
2014-05-22,24894.0
2014-05-23,28323.0
2014-05-24,41904.0
2014-05-25,50680.0
2014-05-26,32808.0
2014-05-27,27903.0
2014-05-28,29285.0
2014-05-29,25448.0
2014-05-30,29435.0
2014-05-31,45910.0
2014-06-01,60950.0
2014-06-02,40556.0
2014-06-03,34837.0
2014-06-04,34727.0
2014-06-05,27487.0
2014-06-06,30296.0
2014-06-07,44168.0
2014-06-08,53606.0
2014-06-09,35253.0
2014-06-10,29498.0
2014-06-11,31652.0
2014-06-12,25702.0
2014-06-13,32097.0
2014-06-14,52538.0
2014-06-15,38197.0
2014-06-16,38101.0
2014-06-17,31227.0
2014-06-18,31956.0
2014-06-19,26341.0
2014-06-20,27526.0
2014-06-21,43303.0
2014-06-22,51037.0
2014-06-23,33285.0
2014-06-24,28156.0
2014-06-25,29377.0
2014-06-26,25655.0
2014-06-27,29226.0
2014-06-28,40675.0
2014-06-29,48713.0
2014-06-30,35123.0
2014-07-01,39254.0
2014-07-02,39547.0
2014-07-03,31869.0
2014-07-04,32445.0
2014-07-05,44931.0
2014-07-06,52501.0
2014-07-07,36661.0
2014-07-08,30641.0
2014-07-09,31543.0
2014-07-10,27806.0
2014-07-11,30504.0
2014-07-12,42862.0
2014-07-13,43234.0
2014-07-14,34432.0
2014-07-15,31554.0
2014-07-16,33802.0
2014-07-17,28313.0
2014-07-18,30806.0
2014-07-19,40714.0
2014-07-20,45751.0
2014-07-21,34474.0
2014-07-22,29175.0
2014-07-23,31315.0
2014-07-24,27212.0
2014-07-25,31562.0
2014-07-26,38827.0
2014-07-27,43660.0
2014-07-28,32681.0
2014-07-29,29249.0
2014-07-30,31839.0
2014-07-31,29626.0
2014-08-01,35588.0
2014-08-02,45713.0
2014-08-03,48118.0
2014-08-04,35734.0
2014-08-05,31707.0
2014-08-06,31980.0
2014-08-07,26567.0
2014-08-08,28613.0
2014-08-09,37511.0
2014-08-10,41420.0
2014-08-11,33543.0
2014-08-12,27809.0
2014-08-13,30430.0
2014-08-14,25655.0
2014-08-15,30027.0
2014-08-16,39931.0
2014-08-17,44988.0
2014-08-18,33935.0
2014-08-19,29418.0
2014-08-20,31820.0
2014-08-21,26411.0
2014-08-22,28819.0
2014-08-23,38163.0
2014-08-24,44242.0
2014-08-25,32938.0
2014-08-26,28690.0
2014-08-27,30131.0
2014-08-28,25520.0
2014-08-29,30864.0
2014-08-30,45570.0
2014-08-31,54006.0
2014-09-01,46375.0
2014-09-02,39632.0
2014-09-03,39497.0
2014-09-04,30360.0
2014-09-05,32980.0
2014-09-06,49756.0
2014-09-07,58786.0
2014-09-08,36873.0
2014-09-09,31309.0
2014-09-10,33780.0
2014-09-11,27564.0
2014-09-12,32042.0
2014-09-13,46336.0
2014-09-14,54932.0
2014-09-15,37692.0
2014-09-16,35150.0
2014-09-17,34778.0
2014-09-18,27439.0
2014-09-19,31560.0
2014-09-20,47438.0
2014-09-21,54774.0
2014-09-22,35114.0
2014-09-23,32658.0
2014-09-24,33639.0
2014-09-25,27252.0
2014-09-26,29811.0
2014-09-27,45208.0
2014-09-28,53022.0
2014-09-29,35149.0
2014-09-30,33144.0
2014-10-01,42084.0
2014-10-02,34172.0
2014-10-03,36689.0
2014-10-04,52349.0
2014-10-05,56925.0
2014-10-06,36070.0
2014-10-07,33503.0
2014-10-08,33712.0
2014-10-09,29036.0
2014-10-10,40437.0
2014-10-11,43556.0
2014-10-12,50655.0
2014-10-13,36732.0
2014-10-14,31954.0
2014-10-15,35607.0
2014-10-16,30243.0
2014-10-17,31731.0
2014-10-18,47594.0
2014-10-19,56890.0
2014-10-20,36299.0
2014-10-21,30807.0
2014-10-22,32789.0
2014-10-23,27657.0
2014-10-24,29837.0
2014-10-25,43843.0
2014-10-26,54242.0
2014-10-27,33537.0
2014-10-28,29405.0
2014-10-29,30282.0
2014-10-30,26294.0
2014-10-31,30574.0
2014-11-01,47043.0
2014-11-02,39156.0
2014-11-03,54777.0
2014-11-04,39206.0
2014-11-05,38194.0
2014-11-06,30211.0
2014-11-07,31268.0
2014-11-08,45240.0
2014-11-09,54521.0
2014-11-10,33748.0
2014-11-11,30444.0
2014-11-12,32162.0
2014-11-13,26200.0
2014-11-14,30875.0
2014-11-15,44688.0
2014-11-16,56512.0
2014-11-17,36113.0
2014-11-18,30934.0
2014-11-19,31906.0
2014-11-20,28966.0
2014-11-21,31068.0
2014-11-22,44012.0
2014-11-23,54343.0
2014-11-24,34712.0
2014-11-25,30385.0
2014-11-26,32184.0
2014-11-27,26618.0
2014-11-28,31263.0
2014-11-29,46634.0
2014-11-30,58653.0
2014-12-01,44479.0
2014-12-02,39049.0
2014-12-03,35912.0
2014-12-04,29473.0
2014-12-05,33208.0
2014-12-06,43751.0
2014-12-07,56219.0
2014-12-08,39026.0
2014-12-09,33894.0
2014-12-10,36068.0
2014-12-11,30201.0
2014-12-12,32715.0
2014-12-13,44389.0
2014-12-14,54093.0
2014-12-15,40545.0
2014-12-16,37274.0
2014-12-17,37648.0
2014-12-18,35238.0
2014-12-19,36118.0
2014-12-20,45728.0
2014-12-21,52928.0
2014-12-22,48861.0
2014-12-23,50527.0
2014-12-24,46444.0
2014-12-26,41520.0
2014-12-27,36424.0
2014-12-28,36550.0
2014-12-29,40103.0
2014-12-30,48682.0
2014-12-31,43759.0
2015-01-01,875.0
2015-01-02,43474.0
2015-01-03,45711.0
2015-01-04,56921.0
2015-01-05,43653.0
2015-01-06,34717.0
2015-01-07,37639.0
2015-01-08,29987.0
2015-01-09,31819.0
2015-01-10,42677.0
2015-01-11,54515.0
2015-01-12,35223.0
2015-01-13,30234.0
2015-01-14,31931.0
2015-01-15,27841.0
2015-01-16,31185.0
2015-01-17,46916.0
2015-01-18,54699.0
2015-01-19,34881.0
2015-01-20,30803.0
2015-01-21,32679.0
2015-01-22,27471.0
2015-01-23,30730.0
2015-01-24,45400.0
2015-01-25,52057.0
2015-01-26,32854.0
2015-01-27,29059.0
2015-01-28,31071.0
2015-01-29,26415.0
2015-01-30,32610.0
2015-01-31,48474.0
2015-02-01,62698.0
2015-02-02,39706.0
2015-02-03,34970.0
2015-02-04,34538.0
2015-02-05,28591.0
2015-02-06,30530.0
2015-02-07,42736.0
2015-02-08,47717.0
2015-02-09,33762.0
2015-02-10,29726.0
2015-02-11,30295.0
2015-02-12,27205.0
2015-02-13,33911.0
2015-02-14,38281.0
2015-02-15,31034.0
2015-02-16,29926.0
2015-02-17,37854.0
2015-02-18,39086.0
2015-02-19,31427.0
2015-02-20,35297.0
2015-02-21,43248.0
2015-02-22,55470.0
2015-02-23,34267.0
2015-02-24,31665.0
2015-02-25,31620.0
2015-02-26,26888.0
2015-02-27,31613.0
2015-02-28,46686.0
2015-03-01,61853.0
2015-03-02,42031.0
2015-03-03,37304.0
2015-03-04,38730.0
2015-03-05,32177.0
2015-03-06,35157.0
2015-03-07,50517.0
2015-03-08,53023.0
2015-03-09,38047.0
2015-03-10,35151.0
2015-03-11,34546.0
2015-03-12,29252.0
2015-03-13,32664.0
2015-03-14,47344.0
2015-03-15,53804.0
2015-03-16,37328.0
2015-03-17,33423.0
2015-03-18,33755.0
2015-03-19,29905.0
2015-03-20,35782.0
2015-03-21,48899.0
2015-03-22,53918.0
2015-03-23,37024.0
2015-03-24,32512.0
2015-03-25,34375.0
2015-03-26,28512.0
2015-03-27,35119.0
2015-03-28,46864.0
2015-03-29,53608.0
2015-03-30,36006.0
2015-03-31,36221.0
2015-04-01,47767.0
2015-04-02,45298.0
2015-04-03,41882.0
2015-04-04,48347.0
2015-04-05,51737.0
2015-04-06,40184.0
2015-04-07,35929.0
2015-04-08,35979.0
2015-04-09,29937.0
2015-04-10,33687.0
2015-04-11,46238.0
2015-04-12,53502.0
2015-04-13,35416.0
2015-04-14,30438.0
2015-04-15,35230.0
2015-04-16,31794.0
2015-04-17,35317.0
2015-04-18,49669.0
2015-04-19,57072.0
2015-04-20,38517.0
2015-04-21,33530.0
2015-04-22,33967.0
2015-04-23,30274.0
2015-04-24,33792.0
2015-04-25,45705.0
2015-04-26,51938.0
2015-04-27,34230.0
2015-04-28,29839.0
2015-04-29,31530.0
2015-04-30,32435.0
2015-05-01,48210.0
2015-05-02,52131.0
2015-05-03,57596.0
2015-05-04,41448.0
2015-05-05,37761.0
2015-05-06,38609.0
2015-05-07,32472.0
2015-05-08,35899.0
2015-05-09,56704.0
2015-05-10,44236.0
2015-05-11,39753.0
2015-05-12,33540.0
2015-05-13,34067.0
2015-05-14,28259.0
2015-05-15,34180.0
2015-05-16,52158.0
2015-05-17,60822.0
2015-05-18,38035.0
2015-05-19,33291.0
2015-05-20,35324.0
2015-05-21,29299.0
2015-05-22,33464.0
2015-05-23,47996.0
2015-05-24,57503.0
2015-05-25,37296.0
2015-05-26,32592.0
2015-05-27,34189.0
2015-05-28,28373.0
2015-05-29,35405.0
2015-05-30,54465.0
2015-05-31,68231.0
2015-06-01,44231.0
2015-06-02,40389.0
2015-06-03,40246.0
2015-06-04,34050.0
2015-06-05,36633.0
2015-06-06,50103.0
2015-06-07,62038.0
2015-06-08,39530.0
2015-06-09,34469.0
2015-06-10,35260.0
2015-06-11,29577.0
2015-06-12,34833.0
2015-06-13,49056.0
2015-06-14,59000.0
2015-06-15,39010.0
2015-06-16,38413.0
2015-06-17,38815.0
2015-06-18,32266.0
2015-06-19,38505.0
2015-06-20,56984.0
2015-06-21,48560.0
2015-06-22,40463.0
2015-06-23,37072.0
2015-06-24,36839.0
2015-06-25,30322.0
2015-06-26,34367.0
2015-06-27,48301.0
2015-06-28,59140.0
2015-06-29,37571.0
2015-06-30,37545.0
2015-07-01,48665.0
2015-07-02,37878.0
2015-07-03,42215.0
2015-07-04,54665.0
2015-07-05,54979.0
2015-07-06,42215.0
2015-07-07,35509.0
2015-07-08,40922.0
2015-07-09,34422.0
2015-07-10,35728.0
2015-07-11,44899.0
2015-07-12,53296.0
2015-07-13,37860.0
2015-07-14,33850.0
2015-07-15,37983.0
2015-07-16,33216.0
2015-07-17,36243.0
2015-07-18,46426.0
2015-07-19,52786.0
2015-07-20,39408.0
2015-07-21,33907.0
2015-07-22,35032.0
2015-07-23,30217.0
2015-07-24,35435.0
2015-07-25,44097.0
2015-07-26,50691.0
2015-07-27,37112.0
2015-07-28,32859.0
2015-07-29,34624.0
2015-07-30,30191.0
2015-07-31,37485.0
2015-08-01,54379.0
2015-08-02,57928.0
2015-08-03,43520.0
2015-08-04,38948.0
2015-08-05,39079.0
2015-08-06,31195.0
2015-08-07,35813.0
2015-08-08,43406.0
2015-08-09,38427.0
2015-08-10,45178.0
2015-08-11,37077.0
2015-08-12,37633.0
2015-08-13,31685.0
2015-08-14,37024.0
2015-08-15,48578.0
2015-08-16,50930.0
2015-08-17,38358.0
2015-08-18,33273.0
2015-08-19,35760.0
2015-08-20,30796.0
2015-08-21,35821.0
2015-08-22,44502.0
2015-08-23,50081.0
2015-08-24,39215.0
2015-08-25,34111.0
2015-08-26,35954.0
2015-08-27,30978.0
2015-08-28,35435.0
2015-08-29,49165.0
2015-08-30,55735.0
2015-08-31,43444.0
2015-09-01,45686.0
2015-09-02,45881.0
2015-09-03,36163.0
2015-09-04,37724.0
2015-09-05,55139.0
2015-09-06,62382.0
2015-09-07,41216.0
2015-09-08,34377.0
2015-09-09,36295.0
2015-09-10,30058.0
2015-09-11,33758.0
2015-09-12,49128.0
2015-09-13,55671.0
2015-09-14,37151.0
2015-09-15,34998.0
2015-09-16,38291.0
2015-09-17,30024.0
2015-09-18,34233.0
2015-09-19,49492.0
2015-09-20,57275.0
2015-09-21,38531.0
2015-09-22,33209.0
2015-09-23,36285.0
2015-09-24,29403.0
2015-09-25,34163.0
2015-09-26,47127.0
2015-09-27,56466.0
2015-09-28,36193.0
2015-09-29,32022.0
2015-09-30,36278.0
2015-10-01,41013.0
2015-10-02,43444.0
2015-10-03,59898.0
2015-10-04,65820.0
2015-10-05,42245.0
2015-10-06,35758.0
2015-10-07,38222.0
2015-10-08,31809.0
2015-10-09,46450.0
2015-10-10,47841.0
2015-10-11,55655.0
2015-10-12,39791.0
2015-10-13,32238.0
2015-10-14,38481.0
2015-10-15,32325.0
2015-10-16,38964.0
2015-10-17,54735.0
2015-10-18,63075.0
2015-10-19,40568.0
2015-10-20,36634.0
2015-10-21,38840.0
2015-10-22,30745.0
2015-10-23,35949.0
2015-10-24,49209.0
2015-10-25,59897.0
2015-10-26,37734.0
2015-10-27,31917.0
2015-10-28,34353.0
2015-10-29,27939.0
2015-10-30,34015.0
2015-10-31,49263.0
2015-11-01,44156.0
2015-11-02,41393.0
2015-11-03,56996.0
2015-11-04,46943.0
2015-11-05,35363.0
2015-11-06,36499.0
2015-11-07,51881.0
2015-11-08,62579.0
2015-11-09,38141.0
2015-11-10,34365.0
2015-11-11,37094.0
2015-11-12,28360.0
2015-11-13,35858.0
2015-11-14,50223.0
2015-11-15,62288.0
2015-11-16,41076.0
2015-11-17,33968.0
2015-11-18,39078.0
2015-11-19,31417.0
2015-11-20,37573.0
2015-11-21,49848.0
2015-11-22,60283.0
2015-11-23,39514.0
2015-11-24,34368.0
2015-11-25,38378.0
2015-11-26,30736.0
2015-11-27,34579.0
2015-11-28,47843.0
2015-11-29,61467.0
2015-11-30,41405.0
2015-12-01,43975.0
2015-12-02,45140.0
2015-12-03,35609.0
2015-12-04,37874.0
2015-12-05,51946.0
2015-12-06,64389.0
2015-12-07,43349.0
2015-12-08,36858.0
2015-12-09,40524.0
2015-12-10,35224.0
2015-12-11,37146.0
2015-12-12,49159.0
2015-12-13,58811.0
2015-12-14,40576.0
2015-12-15,39098.0
2015-12-16,43341.0
2015-12-17,38578.0
2015-12-18,42655.0
2015-12-19,53867.0
2015-12-20,59906.0
2015-12-21,50041.0
2015-12-22,51321.0
2015-12-23,59050.0
2015-12-24,55644.0
2015-12-26,47081.0
2015-12-27,43690.0
2015-12-28,40188.0
2015-12-29,44035.0
2015-12-30,54895.0
2015-12-31,50612.0
2016-01-01,1033.0
2016-01-02,55039.0
2016-01-03,68371.0
2016-01-04,52242.0
2016-01-05,45174.0
2016-01-06,44103.0
2016-01-07,35817.0
2016-01-08,39047.0
2016-01-09,54729.0
2016-01-10,62798.0
2016-01-11,39731.0
2016-01-12,36086.0
2016-01-13,37263.0
2016-01-14,32814.0
2016-01-15,38229.0
2016-01-16,55373.0
2016-01-17,62574.0
2016-01-18,41062.0
2016-01-19,35093.0
2016-01-20,42167.0
2016-01-21,31816.0
2016-01-22,37956.0
2016-01-23,53118.0
2016-01-24,58360.0
2016-01-25,38122.0
2016-01-26,34650.0
2016-01-27,37369.0
2016-01-28,30730.0
2016-01-29,37184.0
2016-01-30,54447.0
2016-01-31,62378.0
2016-02-01,46755.0
2016-02-02,39758.0
2016-02-03,41328.0
2016-02-04,34566.0
2016-02-05,40987.0
2016-02-06,50177.0
2016-02-07,37008.0
2016-02-08,34709.0
2016-02-09,41755.0
2016-02-10,44005.0
2016-02-11,36659.0
2016-02-12,39685.0
2016-02-13,50369.0
2016-02-14,55662.0
2016-02-15,41876.0
2016-02-16,40448.0
2016-02-17,41807.0
2016-02-18,32708.0
2016-02-19,38815.0
2016-02-20,52132.0
2016-02-21,60376.0
2016-02-22,41517.0
2016-02-23,36933.0
2016-02-24,40103.0
2016-02-25,32755.0
2016-02-26,38299.0
2016-02-27,54938.0
2016-02-28,62079.0
2016-02-29,42771.0
2016-03-01,50067.0
2016-03-02,49731.0
2016-03-03,38585.0
2016-03-04,44098.0
2016-03-05,61647.0
2016-03-06,67308.0
2016-03-07,44468.0
2016-03-08,37520.0
2016-03-09,42972.0
2016-03-10,34751.0
2016-03-11,40821.0
2016-03-12,56057.0
2016-03-13,61082.0
2016-03-14,41376.0
