date,sales
2014-06-14,1360.0
2014-06-15,858.0
2014-06-16,40.0
2014-06-17,65.0
2014-06-18,111.0
2014-06-19,133.0
2014-06-20,451.0
2014-06-21,527.0
2014-06-22,369.0
2014-06-23,54.0
2014-06-24,79.0
2014-06-25,157.0
2014-06-26,92.0
2014-06-27,319.0
2014-06-28,501.0
2014-06-29,324.0
2014-06-30,93.0
2014-07-01,108260.8449
2014-07-02,144791.21817
2014-07-03,85810.32397
2014-07-04,87788.84598
2014-07-05,116791.4651
2014-07-06,137272.6915
2014-07-07,100024.0319
2014-07-08,93731.13852000001
2014-07-09,125960.12504
2014-07-10,76247.76697
2014-07-11,85018.21394
2014-07-12,118585.15332
2014-07-13,115654.74692
2014-07-14,95875.6831
2014-07-15,96563.0768
2014-07-16,131718.10191
2014-07-17,78500.35106
2014-07-18,85020.862
2014-07-19,111871.4801
2014-07-20,119967.7852
2014-07-21,96874.35312
2014-07-22,91537.084
2014-07-23,123436.679
2014-07-24,76591.930034
2014-07-25,87964.63301
2014-07-26,106980.475
2014-07-27,118283.21876999999
2014-07-28,97408.69247
2014-07-29,93606.84013
2014-07-30,128120.6382
2014-07-31,79764.80617
2014-08-01,407.0
2014-08-02,637.0
2014-08-03,353.0
2014-08-04,75.0
2014-08-05,87.0
2014-08-06,97.0
2014-08-07,144.0
2014-08-08,368.0
2014-08-09,583.0
2014-08-10,375.0
2014-08-11,83.0
2014-08-12,86.0
2014-08-13,104.0
2014-08-14,144.0
2014-08-15,349.0
2014-08-16,548.0
2014-08-17,372.0
2014-08-18,77.0
2014-08-19,85.0
2014-08-20,97.0
2014-08-21,136.0
2014-08-22,380.0
2014-08-23,575.0
2014-08-24,360.0
2014-08-25,71.0
2014-08-26,76.0
2014-08-27,114.0
2014-08-28,136.0
2014-08-29,326.0
2014-08-30,619.0
2014-08-31,401.0
2014-09-01,121750.535
2014-09-02,116343.13067
2014-09-03,153159.21494
2014-09-04,85269.26325
2014-09-05,92140.785
2014-09-06,130729.17801
2014-09-07,150347.67985
2014-09-08,103408.74769999999
2014-09-09,100659.01497
2014-09-10,141362.73827
2014-09-11,79261.195
2014-09-12,90581.16403
2014-09-13,125947.75
2014-09-14,143365.9322
2014-09-15,103579.21887
2014-09-16,108479.172
2014-09-17,143506.41203
2014-09-18,79704.66799999999
2014-09-19,88419.43397
2014-09-20,128700.94908
2014-09-21,144830.7
2014-09-22,99524.61
2014-09-23,99256.4785
2014-09-24,136140.7645
2014-09-25,75802.58898
2014-09-26,82745.70994
2014-09-27,123680.018
2014-09-28,141430.3309
2014-09-29,98604.72703
2014-09-30,99982.5018
2014-10-01,156609.5509
2014-10-02,91114.63199
2014-10-03,98030.694
2014-10-04,132388.6992
2014-10-05,145895.1951
2014-10-06,101162.1222
2014-10-07,96937.7008
2014-10-08,131192.324
2014-10-09,77326.22003
2014-10-10,105920.11600000001
2014-10-11,112775.9939
2014-10-12,128017.5779
2014-10-13,103304.4501
2014-10-14,101659.7603
2014-10-15,141859.8745
2014-10-16,84977.79012
2014-10-17,86742.48903
2014-10-18,123253.48982
2014-10-19,141206.60100999998
2014-10-20,101961.86002000001
2014-10-21,96452.1182
2014-10-22,135284.878
2014-10-23,77770.33811
2014-10-24,83909.81195
2014-10-25,116484.9837
2014-10-26,138815.288
2014-10-27,94206.48388
2014-10-28,90493.67652
2014-10-29,127069.826
2014-10-30,73239.157
2014-10-31,84373.307
2014-11-01,119707.9329
2014-11-02,104325.5911
2014-11-03,139693.924
2014-11-04,120416.9196
2014-11-05,151630.756
2014-11-06,87310.853
2014-11-07,89902.9028
2014-11-08,122414.744
2014-11-09,141656.811
2014-11-10,96800.17497000001
2014-11-11,98264.23924
2014-11-12,131520.012
2014-11-13,78031.27487000001
2014-11-14,88185.1838
2014-11-15,120037.64611
2014-11-16,146643.63684
2014-11-17,101239.72603
2014-11-18,98432.64229999999
2014-11-19,129794.6943
2014-11-20,82292.557
2014-11-21,88510.9258
2014-11-22,118722.26452
2014-11-23,140411.60597
2014-11-24,99402.361
2014-11-25,96397.92101
2014-11-26,131627.579
2014-11-27,75642.60194
2014-11-28,85080.07209
2014-11-29,117514.42303
2014-11-30,145249.58797
2014-12-01,112952.558
2014-12-02,109335.693
2014-12-03,139717.72030000002
2014-12-04,81368.007006
2014-12-05,87472.7733
2014-12-06,112450.62298
2014-12-07,143917.35838
2014-12-08,107366.204
2014-12-09,99020.6201
2014-12-10,131925.1588
2014-12-11,84553.824
2014-12-12,90154.5831
2014-12-13,113893.5449
2014-12-14,138846.0575
2014-12-15,107066.54097
2014-12-16,108221.4882
2014-12-17,137428.51009999998
2014-12-18,90519.69898
2014-12-19,97007.3173
2014-12-20,117715.25965
2014-12-21,140937.756
2014-12-22,135780.312
2014-12-23,151358.73697
2014-12-24,158570.2379
2014-12-26,116778.6417
2014-12-27,103022.84902
2014-12-28,103522.88098
2014-12-29,114683.778
2014-12-30,149462.07213
2014-12-31,160107.7088
2015-01-01,105.0
2015-01-02,756.0
2015-01-03,595.0
2015-01-04,272.0
2015-01-05,72.0
2015-01-06,62.0
2015-01-07,92.0
2015-01-08,142.0
2015-01-09,340.0
2015-01-10,622.0
2015-01-11,407.0
2015-01-12,60.0
2015-01-13,51.0
2015-01-14,90.0
2015-01-15,129.0
2015-01-16,313.0
2015-01-17,576.0
2015-01-18,307.0
2015-01-19,44.0
2015-01-20,56.0
2015-01-21,81.0
2015-01-22,105.0
2015-01-23,269.0
2015-01-24,548.0
2015-01-25,308.0
2015-01-26,45.0
2015-01-27,78.0
2015-01-28,67.0
2015-01-29,95.0
2015-01-30,311.0
2015-01-31,556.0
2015-02-01,342.0
2015-02-02,64.0
2015-02-03,60.0
2015-02-04,68.0
2015-02-05,112.0
2015-02-06,320.0
2015-02-07,591.0
2015-02-08,307.0
2015-02-09,57.0
2015-02-10,82.0
2015-02-11,114.0
2015-02-12,178.0
2015-02-13,447.0
2015-02-14,917.0
2015-02-15,732.0
2015-02-16,732.0
2015-02-17,418.0
2015-02-18,67.0
2015-02-19,102.0
2015-02-20,230.0
2015-02-21,498.0
2015-02-22,338.0
2015-02-23,45.0
2015-02-24,73.0
2015-02-25,52.0
2015-02-26,109.0
2015-02-27,280.0
2015-02-28,572.0
2015-03-01,385.0
2015-03-02,49.0
2015-03-03,82.0
2015-03-04,97.0
2015-03-05,106.0
2015-03-06,340.0
2015-03-07,696.0
2015-03-08,488.0
2015-03-09,53.0
2015-03-10,70.0
2015-03-11,65.0
2015-03-12,128.0
2015-03-13,306.0
2015-03-14,662.0
2015-03-15,308.0
2015-03-16,41.0
2015-03-17,55.0
2015-03-18,77.0
2015-03-19,110.0
2015-03-20,295.0
2015-03-21,570.0
2015-03-22,369.0
2015-03-23,44.0
2015-03-24,66.0
2015-03-25,66.0
2015-03-26,96.0
2015-03-27,338.0
2015-03-28,577.0
2015-03-29,231.0
2015-03-30,62.0
2015-03-31,73.0
2015-04-01,102.0
2015-04-02,242.0
2015-04-03,416.0
2015-04-04,694.0
2015-04-05,298.0
2015-04-06,39.0
2015-04-07,72.0
2015-04-08,88.0
2015-04-09,104.0
2015-04-10,302.0
2015-04-11,580.0
2015-04-12,326.0
2015-04-13,50.0
2015-04-14,66.0
2015-04-15,76.0
2015-04-16,106.0
2015-04-17,329.0
2015-04-18,601.0
2015-04-19,357.0
2015-04-20,51.0
2015-04-21,47.0
2015-04-22,78.0
2015-04-23,106.0
2015-04-24,334.0
2015-04-25,567.0
2015-04-26,404.0
2015-04-27,49.0
2015-04-28,83.0
2015-04-29,167.0
2015-04-30,429.0
2015-05-01,894.0
2015-05-02,697.0
2015-05-03,304.0
2015-05-04,42.0
2015-05-05,51.0
2015-05-06,83.0
2015-05-07,139.0
2015-05-08,605.0
2015-05-09,1495.0
2015-05-10,1219.0
2015-05-11,37.0
2015-05-12,51.0
2015-05-13,89.0
2015-05-14,106.0
2015-05-15,337.0
2015-05-16,584.0
2015-05-17,334.0
2015-05-18,54.0
2015-05-19,65.0
2015-05-20,82.0
2015-05-21,118.0
2015-05-22,363.0
2015-05-23,553.0
2015-05-24,362.0
2015-05-25,51.0
2015-05-26,56.0
2015-05-27,74.0
2015-05-28,103.0
2015-05-29,363.0
2015-05-30,559.0
2015-05-31,302.0
2015-06-01,115242.9068
2015-06-02,120367.661
2015-06-03,152806.35902
2015-06-04,90173.9701
2015-06-05,97410.761
2015-06-06,129070.0572
2015-06-07,153590.71994
2015-06-08,109757.55903
2015-06-09,107666.3111
2015-06-10,137377.6869
2015-06-11,79850.119
2015-06-12,94881.74797
2015-06-13,125091.86598
2015-06-14,145670.22697
2015-06-15,109973.9947
2015-06-16,115598.51
2015-06-17,145428.9741
2015-06-18,87593.8651
2015-06-19,102804.28463
2015-06-20,148067.8345
2015-06-21,122266.561
2015-06-22,112973.9259
2015-06-23,113748.112
2015-06-24,139986.153
2015-06-25,82444.44095
2015-06-26,92485.5887
2015-06-27,125449.27917
2015-06-28,147185.46903
2015-06-29,104018.2352
2015-06-30,110233.364
2015-07-01,168078.684
2015-07-02,100528.141
2015-07-03,113193.95998
2015-07-04,140237.1108
2015-07-05,139023.8929
2015-07-06,104761.9681
2015-07-07,101869.57354
2015-07-08,148482.4599
2015-07-09,95882.34730000001
2015-07-10,100258.50205
2015-07-11,120104.33305
2015-07-12,136959.8699
2015-07-13,104220.9899
2015-07-14,106608.167
2015-07-15,138727.33711
2015-07-16,88957.568
2015-07-17,100783.492
2015-07-18,124734.769
2015-07-19,137289.0375
2015-07-20,108811.159
2015-07-21,105839.24003
2015-07-22,136398.35080000001
2015-07-23,84649.44797
2015-07-24,97143.54700400001
2015-07-25,118094.5709
2015-07-26,134396.5292
2015-07-27,106585.1473
2015-07-28,103990.6125
2015-07-29,133356.13753
2015-07-30,83037.75368
2015-07-31,100138.091
2015-08-01,135998.6691
2015-08-02,145339.75595
2015-08-03,118387.83903
2015-08-04,118632.00899999999
2015-08-05,141218.54502
2015-08-06,85066.3147
2015-08-07,94648.00401
2015-08-08,110496.658
2015-08-09,99715.4981
2015-08-10,118032.35607
2015-08-11,118112.8569
2015-08-12,141380.8219
2015-08-13,87805.36805
2015-08-14,101593.362
2015-08-15,128147.178
2015-08-16,131493.9271
2015-08-17,102769.5989
2015-08-18,106468.225
2015-08-19,132449.57997
2015-08-20,84588.253
2015-08-21,98670.76415
2015-08-22,121189.0797
2015-08-23,131169.49420000002
2015-08-24,108400.8749
2015-08-25,108333.02353
2015-08-26,133021.0068
2015-08-27,81979.1333
2015-08-28,94942.2403
2015-08-29,125521.825
2015-08-30,143785.5068
2015-08-31,112894.1552
2015-09-01,134077.70307000002
2015-09-02,162776.03853
2015-09-03,94829.481
2015-09-04,100058.58167
2015-09-05,139477.37446
2015-09-06,150344.77497
2015-09-07,108926.03401999999
2015-09-08,106967.601
2015-09-09,140083.5329
2015-09-10,83793.296
2015-09-11,96079.124
2015-09-12,129991.41299
2015-09-13,148076.4229
2015-09-14,103345.16805000001
2015-09-15,112422.279
2015-09-16,149044.843
2015-09-17,87588.1321
2015-09-18,97291.8289
2015-09-19,132714.97002
2015-09-20,147855.3268
2015-09-21,108104.99
2015-09-22,107866.41211
2015-09-23,142872.0
2015-09-24,83536.2709
2015-09-25,96045.03998
2015-09-26,129164.15819
2015-09-27,149648.9695
2015-09-28,106175.46697
2015-09-29,105870.3101
2015-09-30,144032.05102
2015-10-01,106422.66297
2015-10-02,113918.71485
2015-10-03,147928.57858
2015-10-04,162118.1186
2015-10-05,114224.05502
2015-10-06,108551.74
2015-10-07,140933.0445
2015-10-08,83832.243
2015-10-09,119124.96399999999
2015-10-10,116239.40398
2015-10-11,131431.61003
2015-10-12,108333.14619
2015-10-13,101088.5079
2015-10-14,142987.49031
2015-10-15,87822.742
2015-10-16,102188.1178
2015-10-17,133945.612
2015-10-18,150614.1239
2015-10-19,106780.221
2015-10-20,111362.9682
2015-10-21,144549.26499
2015-10-22,83880.69999
2015-10-23,97246.4072
2015-10-24,126398.1947
2015-10-25,148156.0749
2015-10-26,103145.8643
2015-10-27,100820.10107
2015-10-28,129843.7033
2015-10-29,76896.39885
2015-10-30,93025.0571
2015-10-31,121896.619
2015-11-01,108396.61502
2015-11-02,105348.7268
2015-11-03,153780.87303000002
2015-11-04,169347.64202
2015-11-05,99421.62789999999
2015-11-06,102301.996
2015-11-07,133678.6152
2015-11-08,156989.673
2015-11-09,103455.192
2015-11-10,106535.1081
2015-11-11,143779.8473
2015-11-12,78201.59397
2015-11-13,96561.27701
2015-11-14,128584.72
2015-11-15,156104.6478
2015-11-16,111947.71602
2015-11-17,108306.175
2015-11-18,147573.334
2015-11-19,88742.53327
2015-11-20,102651.0951
2015-11-21,131286.73477
2015-11-22,154905.3419
2015-11-23,109782.24507
2015-11-24,109745.61290000001
2015-11-25,145405.0521
2015-11-26,84477.71903000001
2015-11-27,93467.268
2015-11-28,122478.69089
2015-11-29,155857.50501
2015-11-30,115085.63607000001
2015-12-01,132101.9198
2015-12-02,164867.77403
2015-12-03,93775.1719
2015-12-04,100223.70496999999
2015-12-05,131006.479
2015-12-06,160845.2514
2015-12-07,119903.112
2015-12-08,116728.39199999999
2015-12-09,151500.259
2015-12-10,88402.81961400001
2015-12-11,102183.62198
2015-12-12,126844.101
2015-12-13,146698.85603
2015-12-14,112864.4871
2015-12-15,116272.57830000001
2015-12-16,153799.76499999998
2015-12-17,102398.272
2015-12-18,108968.93698
2015-12-19,138249.7715
2015-12-20,153056.346
2015-12-21,136295.199
2015-12-22,157344.2945
2015-12-23,200580.75950000001
2015-12-24,177912.1342
2015-12-26,126146.77877
2015-12-27,115628.0721
2015-12-28,115887.65298
2015-12-29,136059.71213
2015-12-30,191467.227
2015-12-31,174551.9904
2016-01-01,2384.509
2016-01-02,146126.164
2016-01-03,183392.0229
2016-01-04,155059.5071
2016-01-05,141014.1231
2016-01-06,171846.15883
2016-01-07,105482.505
2016-01-08,114415.12697
2016-01-09,152089.42112
2016-01-10,168121.595
2016-01-11,115119.50798
2016-01-12,117820.55608
2016-01-13,146877.6391
2016-01-14,92251.7231
2016-01-15,105489.716
2016-01-16,147971.54543
2016-01-17,162589.3662
2016-01-18,117358.909
2016-01-19,113662.4959
2016-01-20,159968.81
2016-01-21,90733.81299
2016-01-22,105194.3711
2016-01-23,140918.2799
2016-01-24,156731.1981
2016-01-25,111649.04208
2016-01-26,111866.772
2016-01-27,146746.772
2016-01-28,87981.7459
2016-01-29,103429.102
2016-01-30,142242.5899
2016-01-31,164056.60820000002
2016-02-01,129611.95492999999
2016-02-02,123144.2959
2016-02-03,150232.335
2016-02-04,90242.804
2016-02-05,111939.893
2016-02-06,130977.22399
2016-02-07,101176.92902
2016-02-08,98661.0472
2016-02-09,130201.49723
2016-02-10,162649.2649
2016-02-11,103859.2651
2016-02-12,110361.46702
2016-02-13,131784.494
2016-02-14,147827.21842
2016-02-15,122453.712
2016-02-16,127452.0641
2016-02-17,157338.88009
2016-02-18,90950.92502
2016-02-19,108399.6805
2016-02-20,135390.41806
2016-02-21,155580.9671
2016-02-22,114161.7652
2016-02-23,111520.9171
2016-02-24,144254.789
2016-02-25,88207.7798
2016-02-26,101550.40672
2016-02-27,138361.4998
2016-02-28,153230.93237
2016-02-29,113484.165
2016-03-01,136427.1013
2016-03-02,163822.37973
2016-03-03,95856.22433
2016-03-04,107956.75281
2016-03-05,143532.676
2016-03-06,157286.18808
2016-03-07,110206.5171
2016-03-08,107501.382
2016-03-09,149485.4699
2016-03-10,87946.89378
2016-03-11,104588.00198
2016-03-12,134620.91202
2016-03-13,146734.01499999998
2016-03-14,108624.4311
2016-03-15,117789.9965
2016-03-16,157275.82288
2016-03-17,91250.20402
2016-03-18,104260.86
2016-03-19,135441.0299
2016-03-20,144129.3112
2016-03-21,111077.18201
2016-03-22,111574.369
2016-03-23,144964.3661
2016-03-24,101982.99602
2016-03-25,95766.147
2016-03-26,118603.25153
2016-03-27,130471.4999
2016-03-28,111591.95567
2016-03-29,116029.6311
